claim_id,claim_date,policy_id,inception_date,expiration_date,company_id,claim_amount
411,2016-08-18,4161,2016-07-01,2017-07-01,3413,2643.51
412,2016-11-25,4168,2016-02-01,2017-01-31,6435,1518.91
413,2017-06-13,4171,2016-07-01,2017-07-01,14755,615.06
414,2016-10-13,4174,2016-01-01,2016-12-31,13049,2373.60
415,2017-01-24,4178,2016-07-01,2017-07-01,6880,832.18
416,2017-05-12,4179,2016-07-01,2017-07-01,6889,4007.75
417,2016-10-13,4192,2016-07-01,2017-07-01,4446,2273.81
418,2017-03-26,4196,2016-07-01,2017-07-01,19795,4577.56
419,2016-11-21,4201,2016-01-01,2016-12-31,26491,1522.02
420,2016-02-14,4203,2016-01-01,2016-12-31,20246,12769.58
421,2016-08-17,4211,2016-06-01,2017-06-01,6378,1851.19
422,2017-01-09,4212,2016-02-01,2017-01-31,26049,1281.73
423,2017-03-04,4213,2016-07-01,2017-07-01,24840,3807.54
424,2017-06-11,4215,2016-07-01,2017-07-01,4585,3239.19
425,2017-01-01,4221,2016-07-01,2017-07-01,583,1181.76
426,2016-10-12,4223,2016-07-01,2017-07-01,25553,3830.25
427,2017-03-21,4233,2016-07-01,2017-07-01,5308,1205.35
428,2017-03-02,4243,2016-07-01,2017-07-01,10967,5250.45
429,2016-10-01,4257,2016-04-01,2017-04-01,13308,1621.96
430,2016-09-19,4263,2016-06-01,2017-06-01,21434,1924.55
431,2016-09-15,4272,2016-01-01,2016-12-31,7928,2080.18
432,2017-01-09,4279,2016-07-01,2017-07-01,15769,509.71
433,2016-12-01,4298,2016-02-01,2017-01-31,19569,2143.65
434,2016-09-09,4316,2016-07-01,2017-07-01,3052,899.62
435,2017-02-09,4318,2016-07-01,2017-07-01,11961,6853.86
436,2017-03-04,4319,2016-07-01,2017-07-01,4008,4274.45
437,2016-12-07,4330,2016-07-01,2017-07-01,13225,1936.24
438,2016-11-21,4332,2016-04-01,2017-04-01,10035,1602.40
439,2016-01-20,4335,2016-01-01,2016-12-31,5876,5748.22
440,2017-03-10,4340,2016-10-01,2017-10-01,12697,4594.06
441,2017-08-04,4356,2016-11-01,2017-11-01,24499,1694.86
442,2017-07-20,4360,2016-08-01,2017-08-01,16101,2372.86
443,2016-01-05,4363,2016-01-01,2016-12-31,19171,2954.19
444,2016-12-30,4380,2016-04-01,2017-04-01,10416,1445.53
445,2017-04-24,4382,2016-06-01,2017-06-01,16492,2700.96
446,2017-03-13,4383,2016-07-01,2017-07-01,25491,3397.78
447,2016-08-16,4386,2016-07-01,2017-07-01,20680,3221.45
448,2016-05-24,4389,2016-01-01,2016-12-31,7343,5062.39
449,2017-05-30,4392,2016-07-01,2017-07-01,11338,2201.19
450,2016-08-26,4399,2016-07-01,2017-07-01,4091,2491.28
451,2016-09-16,4409,2016-07-01,2017-07-01,8653,3026.79
452,2016-03-25,4413,2016-02-01,2017-01-31,196,2143.74
453,2016-09-18,4419,2016-02-01,2017-01-31,16756,2542.74
454,2016-10-09,4424,2016-07-01,2017-07-01,25655,453.44
455,2016-06-29,4434,2016-03-01,2017-03-01,20440,2776.56
456,2016-07-03,4438,2016-07-01,2017-07-01,11174,1548.10
457,2016-08-17,4446,2016-06-01,2017-06-01,16584,4436.05
458,2016-09-24,4452,2016-01-01,2016-12-31,12416,5411.37
459,2016-07-18,4461,2016-01-01,2016-12-31,26849,2379.19
460,2016-06-06,4467,2016-01-01,2016-12-31,1980,1354.64
461,2016-10-09,4496,2016-02-01,2017-01-31,23700,2441.86
462,2016-02-17,4515,2016-01-01,2016-12-31,9616,1826.13
463,2016-02-24,4529,2016-01-01,2016-12-31,24329,5116.62
464,2016-02-10,4531,2016-01-01,2016-12-31,6081,4911.09
465,2016-07-08,4532,2016-01-01,2016-12-31,925,2871.68
466,2016-07-28,4553,2016-01-01,2016-12-31,22884,2355.18
467,2016-07-20,4568,2016-07-01,2017-07-01,6009,1182.51
468,2016-09-11,4581,2016-02-01,2017-01-31,12206,1207.46
469,2017-04-03,4594,2016-07-01,2017-07-01,6801,1991.72
470,2017-04-22,4595,2016-07-01,2017-07-01,10315,4250.36
471,2017-06-03,4603,2016-07-01,2017-07-01,9839,3000.74
472,2016-10-10,4604,2016-01-01,2016-12-31,22075,2708.60
473,2016-10-24,4606,2016-03-01,2017-03-01,16865,3950.44
474,2016-08-13,4615,2016-07-01,2017-07-01,2024,1527.53
475,2017-01-20,4619,2016-02-01,2017-01-31,15323,5179.28
476,2017-02-02,4622,2016-05-01,2017-05-01,213,5323.49
477,2016-07-14,4634,2016-03-01,2017-03-01,24168,12950.37
478,2017-02-15,4638,2016-09-01,2017-09-01,24871,4871.72
479,2017-05-27,4644,2016-06-01,2017-06-01,22608,1584.02
480,2017-04-27,4645,2016-07-01,2017-07-01,3461,5446.62
481,2016-11-22,4649,2016-01-01,2016-12-31,694,3235.71
482,2016-10-18,4652,2016-01-01,2016-12-31,25335,1340.31
483,2016-07-14,4659,2016-01-01,2016-12-31,22453,5667.05
484,2016-10-28,4665,2016-01-01,2016-12-31,5319,3210.97
485,2017-01-31,4672,2016-04-01,2017-04-01,1491,1865.02
486,2017-06-12,4677,2016-09-01,2017-09-01,22757,1249.20
487,2016-01-05,4682,2016-01-01,2016-12-31,21234,9862.32
488,2017-02-09,4693,2016-07-01,2017-07-01,1639,4192.53
489,2016-11-16,4718,2016-07-01,2017-07-01,1891,2152.40
490,2016-08-20,4719,2016-07-01,2017-07-01,19238,2119.21
491,2016-11-18,4729,2016-01-01,2016-12-31,26244,2031.20
492,2017-05-08,4735,2016-07-01,2017-07-01,21624,1758.13
493,2016-07-23,4736,2016-01-01,2016-12-31,17935,2331.37
494,2017-01-09,4740,2016-11-01,2017-11-01,6375,1265.26
495,2016-10-21,4742,2016-01-01,2016-12-31,15593,2498.06
496,2016-03-03,4744,2016-02-01,2017-01-31,24051,9523.51
497,2016-10-23,4762,2016-09-01,2017-09-01,22313,2046.02
498,2017-03-16,4767,2016-07-01,2017-07-01,25994,1130.51
499,2016-06-14,4774,2016-01-01,2016-12-31,7043,3229.97
500,2017-04-04,4778,2016-07-01,2017-07-01,10430,5044.06
501,2017-04-17,4779,2016-07-01,2017-07-01,4659,2175.32
502,2016-11-09,4780,2016-07-01,2017-07-01,7796,3043.98
503,2016-08-24,4786,2016-01-01,2016-12-31,4182,766.55
504,2016-10-28,4800,2016-01-01,2016-12-31,16001,1026.30
505,2016-12-10,4804,2016-07-01,2017-07-01,26162,2705.52
506,2017-08-22,4823,2016-09-01,2017-09-01,15484,1473.97
507,2016-11-25,4832,2016-03-01,2017-03-01,1711,5914.94
508,2016-11-20,4844,2016-01-01,2016-12-31,17702,2208.16
509,2016-10-14,4846,2016-05-01,2017-05-01,9668,2012.31
510,2016-04-03,4854,2016-01-01,2016-12-31,2900,1751.58
511,2016-03-26,4858,2016-01-01,2016-12-31,13051,5694.39
512,2016-06-19,4860,2016-01-01,2016-12-31,17767,4165.01
513,2016-02-26,4862,2016-01-01,2016-12-31,24467,2387.87
514,2016-05-15,4866,2016-01-01,2016-12-31,14954,2033.16
515,2017-04-26,4871,2016-07-01,2017-07-01,17857,2505.02
516,2016-03-22,4891,2016-01-01,2016-12-31,13992,4825.59
517,2016-10-26,4896,2016-01-01,2016-12-31,10974,2650.10
518,2016-10-13,4906,2016-07-01,2017-07-01,2304,1986.58
519,2016-12-09,4907,2016-01-01,2016-12-31,3973,6699.10
520,2017-02-08,4912,2016-10-01,2017-10-01,20607,1358.56
521,2016-05-12,4913,2016-01-01,2016-12-31,11807,2210.63
522,2017-03-13,4924,2016-05-01,2017-05-01,14030,2198.41
523,2017-05-09,4931,2016-11-01,2017-11-01,24365,1367.34
524,2016-09-05,4933,2016-07-01,2017-07-01,5743,1383.12
525,2016-12-24,4938,2016-11-01,2017-11-01,4192,7025.28
526,2017-02-19,4955,2016-12-01,2017-12-01,6952,2628.94
527,2017-10-05,4957,2016-12-01,2017-12-01,19518,2454.29
528,2016-05-27,4970,2016-01-01,2016-12-31,24754,6598.43
529,2017-03-22,4973,2016-07-01,2017-07-01,22626,2117.72
530,2017-02-12,4983,2016-10-01,2017-10-01,9715,2169.96
531,2016-07-28,4992,2016-04-01,2017-04-01,18571,2238.02
532,2016-06-14,5006,2016-01-01,2016-12-31,11008,3081.07
533,2016-11-28,5007,2016-09-01,2017-09-01,1792,1774.90
534,2016-12-14,5026,2016-08-01,2017-08-01,7661,6588.62
535,2016-11-16,5027,2016-01-01,2016-12-31,9926,3371.39
536,2016-11-04,5032,2016-01-01,2016-12-31,2333,4910.81
537,2016-05-18,5036,2016-05-01,2017-05-01,14812,3582.21
538,2016-11-29,5037,2016-07-01,2017-07-01,13078,5934.01
539,2017-02-26,5040,2016-07-01,2017-07-01,20632,1103.36
540,2016-06-02,5051,2016-01-01,2016-12-31,18449,2048.77
541,2016-07-03,5068,2016-07-01,2017-07-01,4110,2983.77
542,2016-10-14,5079,2016-01-01,2016-12-31,17070,531.55
543,2016-03-12,5081,2016-01-01,2016-12-31,25243,1085.19
544,2016-07-18,5082,2016-04-01,2017-04-01,8552,2456.98
545,2016-11-08,5100,2016-04-01,2017-04-01,8227,2086.64
546,2017-03-17,5101,2016-07-01,2017-07-01,17296,1947.36
547,2017-03-06,5120,2016-07-01,2017-07-01,8771,1380.58
548,2017-05-20,5130,2016-07-01,2017-07-01,20980,973.21
549,2016-09-27,5138,2016-02-01,2017-01-31,2922,1547.57
550,2016-03-28,5144,2016-01-01,2016-12-31,16220,2511.34
551,2016-02-29,5145,2016-01-01,2016-12-31,20167,3574.21
552,2016-09-28,5146,2016-03-01,2017-03-01,3637,6108.80
553,2016-02-22,5151,2016-01-01,2016-12-31,21398,400.94
554,2016-09-06,5155,2016-03-01,2017-03-01,15984,3436.66
555,2017-01-25,5169,2016-03-01,2017-03-01,6843,8717.56
556,2016-08-15,5172,2016-01-01,2016-12-31,12427,2850.83
557,2017-05-10,5176,2016-07-01,2017-07-01,11243,1793.74
558,2017-05-27,5180,2016-07-01,2017-07-01,12348,2129.69
559,2016-05-19,5197,2016-01-01,2016-12-31,7231,1831.82
560,2016-08-18,5200,2016-01-01,2016-12-31,11573,2471.27
561,2017-01-28,5213,2016-04-01,2017-04-01,9336,6529.40
562,2017-03-27,5237,2016-07-01,2017-07-01,12317,982.33
563,2016-07-08,5256,2016-01-01,2016-12-31,12578,4089.63
564,2017-05-17,5258,2016-11-01,2017-11-01,2319,1733.16
565,2016-11-30,5260,2016-08-01,2017-08-01,5144,1555.92
566,2016-11-02,5267,2016-04-01,2017-04-01,15700,1546.01
567,2017-04-02,5269,2016-07-01,2017-07-01,20357,751.71
568,2016-04-18,5292,2016-01-01,2016-12-31,16018,5473.11
569,2017-06-07,5298,2016-09-01,2017-09-01,3021,1091.28
570,2016-08-30,5300,2016-01-01,2016-12-31,14525,1083.48
571,2016-07-22,5313,2016-01-01,2016-12-31,22269,2629.81
572,2016-11-14,5321,2016-05-01,2017-05-01,9686,3533.33
573,2016-08-29,5323,2016-01-01,2016-12-31,18532,4007.17
574,2017-04-23,5326,2016-07-01,2017-07-01,25361,4457.07
575,2017-10-13,5351,2016-12-01,2017-12-01,15141,6459.81
576,2017-02-19,5355,2016-07-01,2017-07-01,13250,2706.41
577,2016-02-28,5356,2016-01-01,2016-12-31,13204,3592.69
578,2017-01-10,5365,2016-07-01,2017-07-01,14480,7628.24
579,2017-09-25,5367,2016-11-01,2017-11-01,18928,3975.25
580,2017-02-21,5373,2016-07-01,2017-07-01,22040,2241.23
581,2017-01-23,5376,2016-12-01,2017-12-01,24675,5355.44
582,2016-10-15,5381,2016-01-01,2016-12-31,10404,4244.98
583,2016-09-15,5398,2016-02-01,2017-01-31,25533,5791.65
584,2016-11-24,5401,2016-06-01,2017-06-01,27180,2050.09
585,2017-10-02,5408,2016-12-01,2017-12-01,12854,866.25
586,2017-02-28,5419,2016-07-01,2017-07-01,13330,1205.10
587,2017-02-20,5432,2016-07-01,2017-07-01,12772,485.34
588,2016-06-20,5433,2016-01-01,2016-12-31,7970,2882.45
589,2016-09-19,5438,2016-06-01,2017-06-01,21144,4599.39
590,2016-11-26,5443,2016-09-01,2017-09-01,20848,1939.50
591,2016-09-29,5444,2016-07-01,2017-07-01,12089,7773.37
592,2016-09-10,5446,2016-01-01,2016-12-31,5933,2666.65
593,2016-01-18,5461,2016-01-01,2016-12-31,21606,2271.47
594,2016-07-26,5463,2016-07-01,2017-07-01,5197,4059.88
595,2017-01-23,5464,2016-05-01,2017-05-01,4007,1837.29
596,2016-11-03,5467,2016-07-01,2017-07-01,23457,1734.44
597,2016-10-09,5468,2016-01-01,2016-12-31,1827,726.03
598,2016-08-19,5481,2016-03-01,2017-03-01,11352,2170.65
599,2016-03-28,5482,2016-01-01,2016-12-31,3019,1262.18
600,2016-05-29,5483,2016-04-01,2017-04-01,25573,5206.68
601,2017-03-08,5492,2016-04-01,2017-04-01,9406,3328.08
602,2016-10-20,5495,2016-07-01,2017-07-01,22962,8487.21
603,2016-12-21,5515,2016-06-01,2017-06-01,19364,3366.57
604,2017-02-20,5516,2016-07-01,2017-07-01,7441,1078.69
605,2016-08-11,5525,2016-07-01,2017-07-01,17703,4476.22
606,2016-10-26,5529,2016-07-01,2017-07-01,1171,2609.86
607,2017-05-13,5533,2016-07-01,2017-07-01,16212,1601.71
608,2017-06-16,5536,2016-12-01,2017-12-01,15871,746.65
609,2017-03-16,5542,2016-04-01,2017-04-01,8166,6175.97
610,2017-01-24,5544,2016-12-01,2017-12-01,8426,6287.32
611,2016-09-03,5546,2016-07-01,2017-07-01,19565,439.06
612,2017-02-23,5549,2016-06-01,2017-06-01,6489,2747.44
613,2016-04-14,5553,2016-01-01,2016-12-31,12092,765.30
614,2016-11-04,5565,2016-07-01,2017-07-01,21960,2762.08
615,2017-08-10,5590,2016-10-01,2017-10-01,11420,2123.40
616,2016-09-01,5603,2016-01-01,2016-12-31,17627,4494.71
617,2017-04-21,5621,2016-12-01,2017-12-01,19700,5784.00
618,2017-02-02,5629,2016-09-01,2017-09-01,1670,5119.15
619,2016-10-04,5643,2016-10-01,2017-10-01,2965,4603.78
620,2016-02-25,5648,2016-01-01,2016-12-31,5732,2592.28
621,2017-03-14,5679,2016-12-01,2017-12-01,4041,4867.50
622,2016-09-05,5680,2016-01-01,2016-12-31,24151,1932.93
623,2017-01-25,5681,2016-03-01,2017-03-01,11980,1707.40
624,2017-01-18,5683,2016-03-01,2017-03-01,21275,1130.62
625,2016-12-03,5686,2016-01-01,2016-12-31,18936,10781.13
626,2016-06-10,5687,2016-01-01,2016-12-31,7638,8319.90
627,2016-07-09,5697,2016-01-01,2016-12-31,9379,4320.93
628,2016-09-12,5720,2016-01-01,2016-12-31,7186,2178.84
629,2016-10-24,5730,2016-05-01,2017-05-01,648,1182.01
630,2016-11-26,5739,2016-01-01,2016-12-31,12459,1113.98
631,2016-12-08,5741,2016-01-01,2016-12-31,16046,8153.31
632,2016-08-06,5758,2016-05-01,2017-05-01,8493,1443.86
633,2016-06-05,5765,2016-05-01,2017-05-01,18336,2006.46
634,2016-09-14,5775,2016-04-01,2017-04-01,19373,2192.86
635,2016-03-07,5792,2016-01-01,2016-12-31,5350,1645.93
636,2016-09-23,5794,2016-03-01,2017-03-01,9064,5466.11
637,2016-05-28,5799,2016-01-01,2016-12-31,4765,3566.93
638,2016-04-04,5805,2016-01-01,2016-12-31,3213,4455.35
639,2016-11-07,5811,2016-04-01,2017-04-01,2054,1231.48
640,2016-10-11,5815,2016-04-01,2017-04-01,11857,2139.65
641,2016-04-16,5823,2016-04-01,2017-04-01,8206,1978.97
642,2017-08-28,5824,2016-12-01,2017-12-01,15414,3749.10
643,2016-12-09,5828,2016-12-01,2017-12-01,7959,4228.56
644,2017-04-01,5842,2016-07-01,2017-07-01,20716,2547.91
645,2016-11-22,5855,2016-01-01,2016-12-31,14091,2111.74
646,2017-04-12,5859,2016-07-01,2017-07-01,1687,3907.54
647,2016-03-16,5875,2016-01-01,2016-12-31,26824,4325.68
648,2017-05-23,5877,2016-07-01,2017-07-01,14367,1622.34
649,2016-10-03,5878,2016-08-01,2017-08-01,22719,2020.37
650,2016-07-08,5891,2016-07-01,2017-07-01,16493,3019.73
651,2016-03-13,5894,2016-01-01,2016-12-31,13087,5400.06
652,2016-09-10,5895,2016-07-01,2017-07-01,19459,4661.03
653,2016-09-14,5912,2016-01-01,2016-12-31,23611,3058.57
654,2017-05-13,5917,2016-12-01,2017-12-01,15474,2486.61
655,2016-07-20,5931,2016-01-01,2016-12-31,6231,9685.93
656,2017-01-09,5936,2016-12-01,2017-12-01,5172,1720.02
657,2017-03-23,5942,2016-12-01,2017-12-01,21663,1403.57
658,2016-05-16,5960,2016-02-01,2017-01-31,3681,2392.57
659,2017-09-07,5963,2016-12-01,2017-12-01,12982,3902.11
660,2016-03-18,5964,2016-03-01,2017-03-01,20452,2036.99
661,2017-03-18,5967,2016-07-01,2017-07-01,477,2423.30
662,2016-09-20,5969,2016-07-01,2017-07-01,15124,4847.93
663,2017-01-14,5971,2016-07-01,2017-07-01,5399,2772.19
664,2016-05-07,5972,2016-01-01,2016-12-31,22782,3306.64
665,2016-10-20,5980,2016-07-01,2017-07-01,2555,5509.09
666,2016-12-23,5991,2016-12-01,2017-12-01,19770,5842.55
667,2016-03-06,5997,2016-03-01,2017-03-01,4406,1523.93
668,2017-01-01,5998,2016-07-01,2017-07-01,19260,773.78
669,2016-01-29,6004,2016-01-01,2016-12-31,16166,1664.66
670,2016-03-29,6023,2016-01-01,2016-12-31,522,3385.46
671,2016-12-01,6024,2016-01-01,2016-12-31,27363,3660.49
672,2017-04-08,6027,2016-05-01,2017-05-01,4461,907.38
673,2016-08-29,6029,2016-01-01,2016-12-31,2766,3085.03
674,2016-01-28,6039,2016-01-01,2016-12-31,13355,1877.15
675,2016-11-01,6041,2016-07-01,2017-07-01,19820,1908.67
676,2017-03-30,6059,2016-12-01,2017-12-01,4360,2824.63
677,2016-04-09,6062,2016-01-01,2016-12-31,15894,827.96
678,2017-03-26,6071,2016-04-01,2017-04-01,8451,4902.09
679,2016-07-24,6088,2016-01-01,2016-12-31,19226,1525.13
680,2016-09-16,6106,2016-07-01,2017-07-01,1768,1138.80
681,2016-07-06,6123,2016-07-01,2017-07-01,7857,1203.73
682,2016-01-21,6132,2016-01-01,2016-12-31,7077,1930.80
683,2017-05-27,6134,2016-07-01,2017-07-01,6836,457.28
684,2017-02-22,6141,2016-10-01,2017-10-01,22459,2268.13
685,2016-09-19,6153,2016-01-01,2016-12-31,12910,1018.36
686,2016-09-13,6154,2016-06-01,2017-06-01,21634,2456.12
687,2017-03-02,6163,2016-07-01,2017-07-01,18636,1182.76
688,2017-06-11,6175,2016-07-01,2017-07-01,18041,2021.21
689,2016-07-24,6184,2016-07-01,2017-07-01,7021,5017.45
690,2016-05-06,6188,2016-01-01,2016-12-31,2932,3579.45
691,2016-06-01,6189,2016-05-01,2017-05-01,3696,2342.23
692,2016-08-01,6193,2016-01-01,2016-12-31,18817,2739.47
693,2016-01-21,6204,2016-01-01,2016-12-31,7265,2480.16
694,2016-11-05,6210,2016-01-01,2016-12-31,12372,10481.70
695,2016-11-19,6227,2016-01-01,2016-12-31,12528,5884.39
696,2017-06-05,6233,2016-07-01,2017-07-01,24556,2097.81
697,2017-03-12,6234,2016-07-01,2017-07-01,607,1922.95
698,2017-01-25,6239,2016-11-01,2017-11-01,5680,1222.25
699,2016-01-21,6250,2016-01-01,2016-12-31,19209,1521.45
700,2016-06-25,6254,2016-01-01,2016-12-31,11990,6483.33
701,2016-04-17,6262,2016-02-01,2017-01-31,9027,1102.98
702,2016-06-18,6272,2016-01-01,2016-12-31,22291,2062.41
703,2016-05-17,6280,2016-05-01,2017-05-01,17153,7709.96
704,2017-04-20,6295,2016-10-01,2017-10-01,3199,5971.29
705,2016-11-23,6313,2016-01-01,2016-12-31,19152,2277.14
706,2016-08-24,6323,2016-05-01,2017-05-01,12087,3390.41
707,2016-09-30,6329,2016-06-01,2017-06-01,20318,2047.66
708,2017-02-26,6332,2016-07-01,2017-07-01,22976,1298.73
709,2016-07-21,6341,2016-01-01,2016-12-31,21274,1789.01
710,2016-12-30,6362,2016-10-01,2017-10-01,22969,4157.76
711,2016-02-22,6364,2016-01-01,2016-12-31,1733,958.29
712,2016-07-28,6379,2016-01-01,2016-12-31,5088,3503.69
713,2017-03-12,6380,2016-07-01,2017-07-01,1089,1923.74
714,2016-11-22,6387,2016-07-01,2017-07-01,6765,4849.39
715,2016-10-05,6388,2016-07-01,2017-07-01,10603,5432.23
716,2016-02-27,6408,2016-02-01,2017-01-31,25131,2492.07
717,2017-05-23,6410,2016-07-01,2017-07-01,6430,1961.02
718,2017-02-26,6415,2016-07-01,2017-07-01,9808,6023.25
719,2017-01-01,6418,2016-10-01,2017-10-01,18263,1983.12
720,2016-11-06,6419,2016-10-01,2017-10-01,5242,1246.61
721,2017-06-11,6422,2016-07-01,2017-07-01,1086,8859.69
722,2016-10-12,6428,2016-07-01,2017-07-01,80,2704.39
723,2016-04-09,6430,2016-01-01,2016-12-31,16489,4589.32
724,2017-03-15,6433,2016-07-01,2017-07-01,18591,1182.01
725,2016-08-02,6452,2016-01-01,2016-12-31,8263,1370.50
726,2016-12-04,6472,2016-07-01,2017-07-01,7130,2158.36
727,2016-05-26,6491,2016-05-01,2017-05-01,23090,6193.35
728,2016-12-10,6506,2016-07-01,2017-07-01,9866,2814.49
729,2016-10-15,6508,2016-01-01,2016-12-31,10525,1638.53
730,2016-08-20,6512,2016-07-01,2017-07-01,18975,8219.34
731,2016-12-21,6521,2016-07-01,2017-07-01,3240,2355.15
732,2016-04-02,6523,2016-01-01,2016-12-31,23631,1322.70
733,2017-03-02,6533,2016-07-01,2017-07-01,14276,1300.89
734,2016-11-22,6537,2016-07-01,2017-07-01,11825,2333.34
735,2016-08-21,6579,2016-01-01,2016-12-31,6218,3044.52
736,2016-08-29,6591,2016-04-01,2017-04-01,14397,1381.85
737,2016-08-14,6595,2016-05-01,2017-05-01,13033,3987.81
738,2017-03-19,6605,2016-07-01,2017-07-01,4373,4218.46
739,2016-02-29,6606,2016-01-01,2016-12-31,11931,3153.19
740,2016-10-17,6616,2016-05-01,2017-05-01,19253,3065.03
741,2016-09-17,6618,2016-07-01,2017-07-01,10514,2377.53
742,2016-09-01,6619,2016-04-01,2017-04-01,17802,8811.52
743,2016-04-16,6626,2016-01-01,2016-12-31,804,1928.63
744,2016-07-19,6635,2016-01-01,2016-12-31,5155,2506.55
745,2017-02-20,6639,2016-04-01,2017-04-01,21916,949.46
746,2016-06-05,6640,2016-01-01,2016-12-31,2260,6032.16
747,2017-03-15,6656,2016-07-01,2017-07-01,25327,3067.21
748,2016-12-20,6657,2016-07-01,2017-07-01,3450,2840.74
749,2016-04-06,6666,2016-03-01,2017-03-01,6332,8130.18
750,2016-05-05,6667,2016-01-01,2016-12-31,13188,4704.25
751,2016-10-09,6681,2016-01-01,2016-12-31,18188,3241.58
752,2016-10-06,6701,2016-07-01,2017-07-01,22337,1626.23
753,2016-05-21,6702,2016-01-01,2016-12-31,18356,2383.51
754,2016-05-25,6707,2016-02-01,2017-01-31,17329,381.66
755,2017-01-17,6723,2016-07-01,2017-07-01,11613,1663.85
756,2016-10-27,6735,2016-07-01,2017-07-01,11361,2204.43
757,2017-01-06,6738,2016-11-01,2017-11-01,3965,3961.51
758,2017-03-15,6741,2016-09-01,2017-09-01,13853,2625.63
759,2016-06-23,6773,2016-01-01,2016-12-31,13520,2406.83
760,2017-06-25,6779,2016-09-01,2017-09-01,10481,3460.10
761,2017-04-22,6784,2016-07-01,2017-07-01,15171,3357.17
762,2017-05-16,6789,2016-07-01,2017-07-01,23375,1985.53
763,2017-03-17,6791,2016-07-01,2017-07-01,24264,11540.79
764,2016-06-05,6793,2016-01-01,2016-12-31,7846,4228.06
765,2016-06-13,6817,2016-01-01,2016-12-31,25918,3584.92
766,2016-09-08,6820,2016-01-01,2016-12-31,19168,5094.14
767,2017-07-10,6830,2016-11-01,2017-11-01,14544,3491.96
768,2016-06-06,6831,2016-01-01,2016-12-31,5683,2218.44
769,2017-04-23,6837,2016-07-01,2017-07-01,23416,5939.66
770,2017-05-19,6846,2016-07-01,2017-07-01,15238,2203.77
771,2016-10-30,6862,2016-10-01,2017-10-01,9650,6618.21
772,2017-02-06,6876,2016-03-01,2017-03-01,4371,1269.09
773,2017-05-30,6889,2016-06-01,2017-06-01,9263,1950.06
774,2016-11-18,6892,2016-07-01,2017-07-01,512,2877.13
775,2017-01-30,6893,2016-06-01,2017-06-01,24557,3179.37
776,2017-05-26,6909,2016-07-01,2017-07-01,26531,4889.00
777,2016-03-28,6916,2016-01-01,2016-12-31,6628,4089.93
778,2017-05-01,6918,2016-07-01,2017-07-01,1014,1613.43
779,2017-02-04,6922,2016-06-01,2017-06-01,8597,3236.32
780,2016-05-28,6925,2016-01-01,2016-12-31,17347,5142.84
781,2016-06-07,6926,2016-01-01,2016-12-31,15623,13451.39
782,2016-12-05,6928,2016-07-01,2017-07-01,5576,2702.01
783,2016-02-09,6933,2016-02-01,2017-01-31,1729,1306.45
784,2017-06-06,6943,2016-08-01,2017-08-01,3702,1194.40
785,2016-11-27,6945,2016-07-01,2017-07-01,11396,1981.34
786,2016-11-26,6971,2016-06-01,2017-06-01,10865,1391.52
787,2016-06-02,6984,2016-01-01,2016-12-31,1798,2314.18
788,2016-08-24,6993,2016-07-01,2017-07-01,11539,1963.33
789,2016-08-09,6996,2016-07-01,2017-07-01,6727,1752.29
790,2017-06-29,7035,2016-07-01,2017-07-01,10587,4035.99
791,2017-02-15,7041,2016-07-01,2017-07-01,7989,1968.49
792,2016-09-11,7053,2016-01-01,2016-12-31,1889,4469.46
793,2016-01-24,7054,2016-01-01,2016-12-31,23191,2738.44
794,2016-11-16,7060,2016-01-01,2016-12-31,10248,2372.24
795,2016-11-09,7068,2016-03-01,2017-03-01,11811,3854.42
796,2016-07-16,7069,2016-03-01,2017-03-01,16840,1418.60
797,2016-10-17,7071,2016-06-01,2017-06-01,1700,4061.76
